unixtime	degrees
	
1474549031	27.2
	
	
1474549871	28.3
	
	
1474550781	27.6
	
	
	
	
	
	
	
	
1490384480	6.8
	
	
	
1490385389	6.6
	
1490386276	6.3
	
	
1490387174	6
	
	
1490388085	5.6
	
	
1490388971	5.4
	
	
1490389870	5.5
	
	
1490390780	5.3
	
	
1490391689	4.9
	
	
	
1490392576	4.4
	
1490393474	4.2
	
	
	
	
	
1490395271	3.2
	
	
1490396170	3.1
	
	
	
1490397080	2.9
	
1490397990	2.6
	
	
	
	
	
1490399775	2.2
	
	
1490400684	2
	
	
	
	
	
1490402470	1.5
	
	
1490403380	1.3
	
	
1490404290	1.2
	
	
1490405176	1.1
	
	
	
	
	
1490406985	1
	
	
1490407871	0.9
	
	
1490408770	0.7
	
	
1490409680	0.6
	
	
	
1490410590	0.4
	
1490411476	0.4
	
	
1490412375	0.3
	
	
1490413285	0.2
	
	
1490414171	0.1
	
	
1490415070	0.3
	
	
1490415980	0.1
	
	
1490416890	-0.2
	
	
	
1490417777	-0.3
	
1490418675	-0.2
	
	
	
	
	
1490420471	-0.1
	
	
1490421370	0.3
	
	
	
1490422280	0.8
	
1490423190	1.5
	
	
	
	
	
1490424975	2.6
	
	
1490425885	3.2
	
	
	
	
	
1490427670	5.1
	
	
1490428580	5.7
	
	
1490429502	6.7
	
	
1490430376	7.4
	
	
	
	
	
1490432185	9
	
	
1490433071	9.5
	
	
1490433970	10.2
	
	
1490434880	10.4
	
	
	
1490435790	10.8
	
1490436676	11.2
	
	
1490437575	11.9
	
	
	
1490438485	12.6
	
1490439371	13.1
	
	
	
	
	
1490441180	14.1
	
	
1490442090	14.6
	
	
1490442976	15.1
	
	
1490443875	15.9
	
	
	
	
	
1490445671	16.9
	
	
1490446570	19.8
	
	
	
1490447480	19.2
	
1490448390	18.9
	
	
	
	
	
1490450175	17.4
	
	
1490451085	17.5
	
	
	
	
	
1490452870	17
	
	
1490453780	16.7
	
	
1490454690	15.9
	
	
1490455600	15.5
	
	
	
	
	
1490457385	14.7
	
	
1490458271	14.3
	
	
1490459170	13.9
	
	
1490460080	13.4
	
	
	
1490460990	12.9
	
1490461876	12.3
	
	
1490462775	11.6
	
	
	
1490463685	11
	
1490464571	10.4
	
	
1490465469	10.1
	
	
1490466380	9.8
	
	
1490467290	9.3
	
	
	
1490468176	8.8
	
1490469075	8.4
	
	
	
	
	
1490470872	7.9
	
	
1490471770	7.6
	
	
	
1490472680	7.2
	
1490473590	6.7
	
	
	
	
	
1490475386	6
	
	
1490476285	5.6
	
	
	
	
	
1490478070	5.5
	
	
1490478980	5
	
	
1490479890	4.6
	
	
1490480776	4.3
	
	
	
	
	
1490482585	3.9
	
	
1490483471	3.8
	
	
	
1490484370	3.7
	
1490485280	3.6
	
	
	
1490486190	3.7
	
1490487076	3.5
	
	
1490487975	3.5
	
	
	
1490488885	3.6
	
1490489771	3.6
	
	
1490490670	3.5
	
	
1490491580	3.3
	
	
1490492490	3.1
	
	
	
1490493376	2.9
	
1490494275	3
	
	
	
	
	
1490496071	2.7
	
	
1490496970	2.7
	
	
	
1490497880	2.7
	
1490498790	2.3
	
	
	
	
	
1490500575	2.3
	
	
1490501485	2.3
	
	
	
	
	
1490503270	1.7
	
	
1490504180	1.9
	
	
1490505090	1.5
	
	
1490505976	1.4
	
	
	
	
	
1490507785	2.3
	
	
1490508671	2.7
	
	
1490509581	3.2
	
	
1490510480	3.6
	
	
	
1490511390	4.2
	
1490512276	4.8
	
	
1490513175	5.4
	
	
	
1490514085	6.1
	
1490514971	6.8
	
	
1490515870	7.7
	
	
1490516780	8.6
	
	
1490517690	9.3
	
	
1490518600	9.7
	
	
1490519475	10.3
	
	
	
	
	
1490521271	11.2
	
	
	
	
	
	
	
	
1490523990	12.2
	
	
	
	
	
1490525775	12.9
	
	
1490526685	14.2
	
	
	
	
	
1490528470	14
	
	
1490529380	14.4
	
	
1490530290	15
	
	
1490531177	15.1
	
	
	
	
	
1490532985	17.4
	
	
1490533871	16.5
	
	
	
	
	
1490535680	15.9
	
	
	
1490536590	15.7
	
1490537476	15.3
	
	
1490538375	15.3
	
	
	
1490539285	15
	
1490540172	14.8
	
	
1490541070	14.5
	
	
1490541980	14.2
	
	
	
	
	
	
	
	
1490544675	12.9
	
	
	
	
	
1490546471	12.2
	
	
1490547370	11.8
	
	
	
	
	
1490549201	11
	
	
1490550076	10.5
	
	
1490550975	10.1
	
	
1490551885	9.6
	
	
	
	
	
1490553670	8.8
	
	
1490554580	8.3
	
	
	
1490555490	7.7
	
1490556376	7.2
	
	
1490557275	7
	
	
1490558185	6.8
	
	
1490559071	6.4
	
	
	
	
	
1490560880	5.8
	
	
1490561802	5.4
	
	
1490562676	4.8
	
	
1490563575	4.4
	
	
	
1490564485	4.3
	
1490565395	3.8
	
	
1490566270	3.5
	
	
1490567180	3.2
	
	
1490568090	2.8
	
	
	
	
	
1490569875	2.5
	
	
1490570785	2.1
	
	
	
	
	
1490572570	1.6
	
	
	
	
	
1490574390	1
	
	
	
	
	
1490576175	0.4
	
	
1490577085	0.4
	
	
	
	
	
1490578870	-0.1
	
	
1490579780	-0.2
	
	
	
1490580690	-0.3
	
1490581576	-0.4
	
	
1490582475	-0.3
	
	
1490583385	-0.5
	
	
1490584271	-0.5
	
	
	
	
	
1490586080	-0.7
	
	
	
	
	
1490587900	-1
	
	
1490588775	-1.1
	
	
	
1490589685	-1.3
	
1490590572	-1.5
	
	
1490591470	-1.4
	
	
1490592380	-1.2
	
	
1490593290	-0.9
	
	
	
	
	
1490595087	0.1
	
	
1490595985	0.5
	
	
1490596871	1.2
	
	
1490597770	1.9
